SalePrice,LotFrontage,LandSlope,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,TotRmsAbvGrd,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,MoSold,YrSold,SaleType
225000,76,Gtl,1Story,8,5,PConc,Gd,1496,Ex,Y,1496,0,0,1496,0,7,2,474,TA,Y,130,6,2007,New
194500,NA,Gtl,2Story,7,5,PConc,Gd,712,Ex,Y,1086,809,0,1895,0,7,2,409,TA,Y,46,10,2008,WD
171000,70,Gtl,2Story,6,6,CBlock,Gd,650,TA,Y,888,676,0,1564,0,7,2,476,TA,Y,50,4,2010,WD
143500,71,Gtl,1Story,6,5,CBlock,TA,660,Ex,Y,1285,0,0,1285,0,7,2,528,TA,Y,0,4,2007,WD
110000,57,Gtl,1Story,5,5,CBlock,TA,773,Gd,Y,773,0,0,773,0,4,1,240,TA,Y,0,4,2008,WD
485000,104,Gtl,2Story,9,5,PConc,Ex,1926,Ex,Y,1966,1174,0,3140,0,11,3,820,TA,Y,78,7,2009,New
175000,60,Gtl,1.5Fin,5,7,BrkTil,Gd,731,Ex,Y,981,787,0,1768,1,7,1,240,TA,Y,0,6,2007,WD
200000,79,Mod,2Story,6,5,PConc,Gd,616,Gd,Y,616,1072,0,1688,1,8,2,603,TA,Y,114,5,2008,WD
109900,40,Gtl,1Story,4,7,CBlock,TA,1196,Ex,Y,1196,0,0,1196,1,5,2,440,TA,Y,0,7,2007,WD
189000,63,Gtl,2Story,7,5,PConc,Gd,728,Ex,Y,728,728,0,1456,1,7,2,410,TA,Y,18,10,2008,WD
582933,107,Gtl,2Story,9,5,PConc,Ex,1734,Ex,Y,1734,1088,0,2822,0,12,3,1020,TA,Y,170,1,2009,New
118000,75,Gtl,1Story,5,5,CBlock,TA,936,TA,Y,1128,0,0,1128,0,5,1,286,TA,Y,0,6,2006,WD
227680,91,Gtl,1Story,7,5,PConc,Gd,1417,Ex,Y,1428,0,0,1428,0,6,2,554,TA,Y,60,7,2008,New
135500,75,Gtl,SLvl,5,5,PConc,TA,980,Gd,Y,980,0,0,980,0,6,1,384,TA,Y,0,10,2006,WD
223500,144,Gtl,2Story,5,6,CBlock,TA,1324,Ex,Y,1072,504,0,1576,2,6,2,528,TA,Y,312,5,2009,WD
159950,85,Gtl,SLvl,5,5,CBlock,TA,1024,TA,Y,1086,0,0,1086,1,6,2,484,TA,Y,0,6,2006,WD
106000,90,Gtl,2.5Unf,5,5,PConc,TA,849,TA,N,1075,1063,0,2138,0,11,2,360,Po,N,156,11,2009,WD
181000,78,Gtl,1Story,6,6,CBlock,TA,1040,Fa,Y,1309,0,0,1309,1,5,2,484,TA,Y,0,1,2006,WD
144500,NA,Gtl,1Story,6,5,PConc,Gd,848,Ex,Y,848,0,0,848,1,4,2,420,TA,Y,0,6,2008,ConLD
55993,66,Mod,1Story,5,5,CBlock,TA,540,TA,N,1044,0,0,1044,0,4,2,504,TA,N,0,6,2010,WD
157900,75,Gtl,1Story,6,6,CBlock,TA,1442,Gd,Y,1442,0,0,1442,0,7,1,301,TA,Y,0,4,2007,COD
116000,45,Gtl,1.5Fin,5,7,BrkTil,TA,686,Gd,Y,686,564,0,1250,0,7,1,280,TA,P,0,7,2006,WD
224900,48,Gtl,1Story,7,5,PConc,Gd,1649,Ex,Y,1661,0,0,1661,0,6,2,598,TA,Y,34,5,2010,WD
137000,NA,Gtl,1Story,5,6,CBlock,TA,1008,Gd,Y,1008,0,0,1008,0,4,1,275,TA,Y,0,7,2006,WD
271000,NA,Gtl,1Story,8,5,PConc,Gd,1568,Ex,Y,1689,0,0,1689,1,7,3,857,TA,Y,59,7,2008,WD
155000,80,Gtl,SLvl,6,7,CBlock,TA,1010,Gd,Y,1052,0,0,1052,1,6,2,440,TA,Y,0,6,2010,WD
224000,44,Gtl,1Story,7,5,PConc,Gd,1358,Ex,Y,1358,0,0,1358,1,6,2,484,TA,Y,35,6,2010,New
183000,72,Gtl,2Story,7,5,PConc,Gd,798,Ex,Y,798,842,0,1640,0,6,2,595,TA,Y,45,6,2008,WD
93000,60,Mod,1Story,4,4,CBlock,Fa,936,TA,N,936,0,0,936,0,4,2,576,TA,Y,32,2,2009,WD
225000,NA,Gtl,2Story,7,5,PConc,Gd,847,Ex,Y,847,886,0,1733,0,7,2,433,TA,Y,48,10,2007,WD
139500,60,Gtl,1.5Fin,6,7,BrkTil,TA,778,TA,Y,944,545,0,1489,0,7,1,240,TA,Y,0,7,2009,WD
232600,81,Gtl,1Story,8,5,PConc,Gd,1489,Ex,Y,1489,0,0,1489,0,7,2,776,TA,Y,140,6,2006,New
385000,114,Gtl,1Story,10,5,PConc,Ex,2078,Ex,Y,2084,0,0,2084,1,7,3,1220,TA,Y,45,6,2008,New
109500,50,Gtl,1.5Unf,5,6,BrkTil,TA,784,Gd,Y,784,0,0,784,1,5,0,0,NA,Y,0,5,2008,WD
189000,65,Gtl,1Story,7,5,PConc,Gd,1454,Ex,Y,1434,0,0,1434,0,6,2,527,TA,Y,39,4,2009,WD
185000,NA,Sev,2Story,5,5,PConc,TA,1013,TA,Y,1160,966,0,2126,0,7,2,538,TA,Y,0,6,2009,WD
147400,24,Gtl,2Story,7,5,PConc,Gd,600,Ex,Y,520,623,80,1223,0,4,2,480,TA,Y,166,7,2006,WD
166000,80,Gtl,1Story,6,5,CBlock,TA,1392,TA,Y,1392,0,0,1392,1,6,2,458,TA,Y,0,6,2008,WD
151000,30,Gtl,2Story,7,5,PConc,Gd,600,Ex,Y,520,600,80,1200,0,4,2,480,TA,Y,166,6,2006,WD
237000,44,Gtl,2Story,7,6,PConc,Gd,941,Ex,Y,941,888,0,1829,1,7,2,613,TA,Y,39,1,2010,WD
167000,100,Gtl,1Story,6,6,CBlock,TA,1516,TA,Y,1516,0,0,1516,0,6,2,472,TA,Y,0,2,2009,WD
139950,75,Gtl,1Story,5,6,CBlock,TA,1144,Gd,Y,1144,0,0,1144,1,6,2,456,TA,Y,0,9,2008,WD
128000,60,Gtl,1Story,4,7,CBlock,Gd,1067,TA,Y,1067,0,0,1067,0,4,2,436,TA,Y,0,2,2010,WD
153500,90,Gtl,1Story,5,6,BrkTil,TA,1559,Gd,Y,1559,0,0,1559,1,5,2,812,TA,Y,116,6,2007,COD
100000,21,Gtl,2Story,6,5,CBlock,TA,483,TA,Y,483,504,0,987,1,5,1,264,TA,Y,0,11,2008,WD
144000,75,Gtl,1Story,5,6,PConc,Gd,1099,Ex,Y,1099,0,0,1099,0,6,1,352,TA,Y,0,6,2008,WD
130500,70,Gtl,1.5Fin,5,6,CBlock,TA,768,Ex,Y,768,432,0,1200,0,6,1,240,TA,Y,0,5,2008,WD
140000,NA,Gtl,2Story,6,8,BrkTil,TA,672,TA,N,810,672,0,1482,0,7,1,400,TA,P,0,3,2008,WD
157500,60,Gtl,2Story,5,8,PConc,TA,650,Gd,Y,958,581,0,1539,0,8,2,686,TA,P,78,6,2008,WD
174900,82,Gtl,SLvl,6,7,CBlock,TA,1127,TA,Y,1165,0,0,1165,1,6,2,490,Gd,Y,129,5,2008,WD
141000,80,Gtl,1Story,5,4,CBlock,TA,1800,Ex,N,1800,0,0,1800,0,10,0,0,NA,Y,0,7,2007,WD
153900,100,Gtl,1.5Fin,5,8,BrkTil,TA,876,Gd,Y,876,540,0,1416,0,7,3,720,TA,Y,0,6,2008,WD
171000,NA,Gtl,SFoyer,5,5,CBlock,Gd,1390,TA,Y,1701,0,0,1701,1,6,2,611,TA,Y,0,1,2007,WD
213000,75,Gtl,2Story,7,5,PConc,Gd,740,Ex,Y,1006,769,0,1775,1,7,2,425,TA,Y,72,7,2009,WD
133500,36,Gtl,1Story,5,6,CBlock,TA,864,Ex,Y,864,0,0,864,1,5,1,338,TA,Y,0,8,2009,WD
240000,75,Gtl,1.5Fin,6,8,BrkTil,TA,907,TA,Y,1307,1051,0,2358,0,10,2,360,TA,Y,40,9,2008,WD
187000,80,Gtl,SLvl,6,7,CBlock,TA,528,Ex,Y,1094,761,0,1855,0,7,2,512,TA,Y,100,8,2007,WD
131500,36,Gtl,1Story,6,5,PConc,Gd,848,Ex,Y,848,0,0,848,1,3,2,420,TA,Y,0,11,2007,WD
215000,NA,Gtl,1Story,8,5,PConc,Gd,1273,Ex,Y,1456,0,0,1456,0,7,2,400,TA,Y,20,5,2006,WD
164000,53,Gtl,2.5Unf,7,5,CBlock,TA,918,Gd,Y,918,728,0,1646,0,7,1,240,TA,Y,0,8,2007,WD
158000,NA,Gtl,SLvl,6,6,CBlock,TA,1127,TA,Y,1445,0,0,1445,0,7,2,645,TA,Y,0,8,2009,WD
170000,102,Gtl,1Story,5,4,CBlock,TA,1763,TA,Y,1779,0,0,1779,1,6,2,454,TA,Y,418,7,2006,WD
127000,NA,Gtl,1Story,5,8,CBlock,TA,1040,Ex,Y,1040,0,0,1040,1,6,1,260,TA,Y,104,4,2010,WD
147000,NA,Mod,SLvl,6,6,CBlock,Gd,940,TA,Y,1026,0,0,1026,1,5,2,576,Fa,Y,0,10,2008,WD
174000,65,Gtl,2Story,6,5,PConc,Gd,702,Gd,Y,702,779,0,1481,0,6,2,343,TA,Y,36,3,2009,WD
152000,80,Gtl,1Story,7,5,CBlock,Gd,1090,TA,Y,1370,0,0,1370,0,6,2,479,TA,Y,0,6,2009,WD
250000,NA,Gtl,2Story,6,7,CBlock,TA,1054,TA,Y,1512,1142,0,2654,1,9,2,619,TA,Y,65,8,2006,WD
189950,55,Gtl,1.5Fin,7,8,BrkTil,TA,912,Gd,Y,912,514,0,1426,0,7,1,216,TA,Y,240,6,2007,WD
131500,75,Gtl,1Story,5,4,PConc,TA,1039,Ex,Y,1039,0,0,1039,1,6,2,504,TA,Y,0,4,2010,WD
152000,81,Gtl,1Story,6,5,PConc,Gd,1040,TA,Y,1097,0,0,1097,0,6,2,480,TA,Y,0,5,2010,WD
132500,70,Gtl,1Story,5,5,CBlock,TA,1148,TA,Y,1148,0,0,1148,1,6,1,672,TA,Y,0,7,2009,WD
250580,72,Gtl,1Story,7,5,PConc,Ex,1372,Ex,Y,1372,0,0,1372,0,6,2,529,TA,Y,140,5,2008,New
148500,NA,Gtl,1Story,5,6,CBlock,TA,1002,TA,Y,1002,0,0,1002,1,5,2,902,TA,Y,0,8,2009,WD
248900,67,Gtl,1Story,8,5,PConc,Gd,1638,Ex,Y,1646,0,0,1646,0,6,3,870,TA,Y,80,11,2007,New
129000,85,Gtl,1Story,4,5,CBlock,TA,1040,TA,Y,1120,0,0,1120,1,5,2,544,TA,Y,0,5,2007,WD
169000,NA,Gtl,2Story,5,6,Slab,NA,0,Gd,Y,1547,720,53,2320,0,7,2,672,TA,P,144,5,2006,WD
236000,80,Gtl,2Story,7,5,PConc,Gd,1050,Ex,Y,1062,887,0,1949,1,8,2,574,TA,Y,90,6,2010,WD
109500,60,Gtl,1Story,5,5,CBlock,TA,894,Gd,N,894,0,0,894,0,5,1,308,TA,Y,0,8,2009,WD
200500,70,Gtl,2Story,6,5,PConc,Gd,804,Ex,Y,804,878,0,1682,0,7,2,523,TA,Y,77,6,2010,WD
116000,74,Gtl,1Story,5,7,Stone,TA,105,Gd,Y,910,0,0,910,0,5,2,414,TA,Y,0,10,2008,WD
133000,60,Gtl,1Story,5,7,CBlock,TA,832,Gd,Y,1036,0,232,1268,0,6,1,288,TA,Y,28,9,2009,WD
66500,52,Gtl,1.5Fin,5,6,CBlock,TA,676,Ex,Y,676,455,0,1131,0,5,1,200,TA,Y,0,8,2009,WD
303477,75,Gtl,2Story,8,5,PConc,Gd,1184,Ex,Y,1184,1426,0,2610,0,11,2,550,TA,Y,364,8,2007,New
132250,94,Mod,1Story,4,5,PConc,TA,1064,Gd,Y,1040,0,0,1040,1,5,2,648,TA,Y,0,1,2007,WD
350000,74,Gtl,2Story,9,5,PConc,Ex,1462,Ex,Y,1462,762,0,2224,1,10,3,738,TA,Y,0,6,2009,WD
148000,88,Gtl,SFoyer,5,7,CBlock,TA,1109,TA,Y,1155,0,0,1155,1,6,2,576,TA,Y,0,6,2010,WD
136500,NA,Gtl,1Story,5,8,CBlock,TA,864,Ex,Y,864,0,0,864,1,6,1,336,TA,Y,0,7,2009,WD
157000,60,Gtl,1Story,5,5,PConc,Ex,1090,Gd,Y,1090,0,0,1090,1,5,2,450,TA,Y,49,6,2007,WD
187500,44,Gtl,1.5Fin,7,5,CBlock,Gd,1156,Ex,Y,1187,530,0,1717,0,7,2,400,TA,Y,36,4,2007,WD
178000,NA,Gtl,2Story,6,5,PConc,Gd,808,Gd,Y,808,785,0,1593,0,7,2,389,TA,Y,40,12,2009,WD
118500,60,Gtl,2.5Fin,4,5,PConc,TA,795,TA,N,954,795,481,2230,1,10,1,440,Gd,Y,188,3,2006,WD
100000,65,Gtl,1Story,5,5,CBlock,TA,892,TA,Y,892,0,0,892,0,5,1,288,TA,Y,0,7,2009,WD
328900,50,Gtl,1Story,9,5,PConc,Ex,1698,Ex,Y,1709,0,0,1709,1,5,2,506,TA,Y,65,1,2008,CWD
145000,70,Gtl,1Story,5,5,CBlock,TA,1626,Ex,Y,1712,0,0,1712,0,8,2,588,TA,Y,54,6,2006,WD
135500,59,Gtl,1.5Fin,5,7,PConc,TA,816,TA,Y,872,521,0,1393,0,8,1,300,TA,Y,0,4,2008,WD
268000,95,Mod,1Story,8,6,PConc,TA,2217,Ex,Y,2217,0,0,2217,1,8,2,621,TA,Y,207,10,2007,WD
149500,128,Gtl,1Story,6,4,CBlock,TA,1505,Ex,Y,1505,0,0,1505,1,6,2,505,TA,Y,0,2,2009,WD
122900,60,Gtl,1.5Fin,5,7,CBlock,TA,672,Ex,Y,672,252,0,924,0,6,2,576,TA,Y,0,7,2007,WD
172500,70,Gtl,2Story,6,5,CBlock,TA,918,Gd,Y,918,765,0,1683,0,7,2,440,TA,Y,0,7,2009,WD
154500,70,Gtl,1Story,6,8,CBlock,TA,1059,TA,Y,1068,0,0,1068,0,6,1,264,TA,Y,0,2,2006,WD
165000,NA,Gtl,1Story,5,5,PConc,Gd,1383,TA,Y,1383,0,0,1383,1,6,1,354,TA,Y,116,6,2008,WD
118858,64,Gtl,1Story,5,5,Slab,NA,0,TA,Y,1535,0,0,1535,0,8,2,400,TA,Y,0,6,2009,WD
140000,71,Gtl,2Story,6,5,CBlock,TA,780,TA,Y,983,813,0,1796,1,8,2,483,TA,Y,50,10,2008,WD
106500,50,Gtl,1Story,4,6,BrkTil,TA,951,Ex,N,951,0,0,951,0,6,1,327,TA,Y,28,4,2006,WD
142953,64,Gtl,2Story,5,5,Slab,NA,0,TA,Y,1120,1120,0,2240,0,12,2,528,TA,Y,0,6,2009,WD
611657,100,Gtl,1Story,9,5,PConc,Ex,2330,Ex,Y,2364,0,0,2364,1,11,3,820,TA,Y,67,3,2010,New
135000,65,Gtl,1Story,5,7,CBlock,TA,912,TA,Y,1236,0,0,1236,0,6,1,288,TA,Y,0,6,2006,WD
110000,NA,Gtl,1Story,4,6,CBlock,TA,858,TA,Y,858,0,0,858,0,4,1,684,TA,Y,0,6,2007,WD
153000,64,Gtl,1Story,5,7,CBlock,TA,992,TA,Y,1306,0,0,1306,1,5,1,756,TA,Y,0,5,2009,WD
180000,63,Gtl,2Story,7,5,PConc,Gd,783,Ex,Y,807,702,0,1509,0,8,2,393,TA,Y,75,7,2006,WD
240000,50,Gtl,1Story,7,5,PConc,Gd,1670,Ex,Y,1670,0,0,1670,0,7,3,690,TA,Y,60,8,2006,New
125500,NA,Gtl,1Story,5,6,CBlock,TA,876,TA,Y,902,0,0,902,0,6,1,288,TA,Y,0,8,2007,WD
128000,80,Gtl,1Story,5,5,CBlock,TA,1056,TA,Y,1063,0,0,1063,1,6,1,280,TA,Y,0,2,2010,WD
255000,116,Gtl,1Story,8,5,PConc,Gd,1623,Ex,Y,1636,0,0,1636,1,8,3,865,TA,Y,60,6,2007,WD
250000,86,Gtl,1.5Fin,7,7,CBlock,Gd,1017,Gd,Y,1020,1037,0,2057,0,6,1,180,TA,Y,0,6,2006,WD
131000,NA,Mod,1Story,5,5,CBlock,Gd,864,TA,Y,902,0,0,902,1,5,2,484,TA,Y,0,6,2006,WD
174000,149,Gtl,2Story,6,5,PConc,Gd,742,Ex,Y,742,742,0,1484,0,8,2,390,TA,Y,24,6,2009,WD
154300,80,Gtl,2Story,5,5,CBlock,TA,1105,TA,Y,1105,1169,0,2274,0,12,2,480,TA,Y,0,1,2010,WD
143500,NA,Mod,1Story,5,7,CBlock,Gd,1268,TA,Y,1268,0,0,1268,0,5,1,252,TA,Y,0,10,2009,WD
88000,51,Gtl,1Story,5,7,BrkTil,TA,768,TA,N,1015,0,0,1015,0,6,1,450,TA,Y,0,7,2006,WD
145000,82,Gtl,2Story,5,6,CBlock,TA,1001,TA,N,1001,1001,0,2002,0,8,3,871,TA,Y,0,8,2007,WD
173733,30,Gtl,2Story,6,5,PConc,Gd,612,Ex,Y,612,612,0,1224,0,4,2,528,TA,Y,234,6,2009,New
75000,21,Gtl,2Story,4,5,CBlock,TA,546,Fa,Y,546,546,0,1092,0,6,1,286,TA,Y,0,1,2007,WD
35311,50,Gtl,1Story,2,3,CBlock,TA,480,TA,N,480,0,0,480,1,4,1,308,TA,Y,0,10,2006,WD
135000,NA,Gtl,1Story,4,6,CBlock,TA,1134,Ex,Y,1229,0,0,1229,0,6,1,284,TA,Y,0,4,2009,WD
238000,103,Gtl,2Story,7,5,PConc,Ex,1104,Ex,Y,912,1215,0,2127,1,8,3,833,TA,Y,192,11,2007,WD
176500,87,Gtl,1Story,6,8,CBlock,Gd,1184,Ex,Y,1414,0,0,1414,1,6,2,601,TA,Y,51,5,2008,WD
201000,70,Gtl,2Story,6,5,PConc,Gd,928,Ex,Y,936,785,0,1721,0,7,2,471,TA,Y,87,7,2007,WD
145900,67,Gtl,1.5Fin,5,7,CBlock,TA,1272,Gd,Y,1272,928,0,2200,2,9,0,0,NA,N,70,9,2008,WD
169990,65,Gtl,1Story,6,5,PConc,Gd,1316,Ex,Y,1316,0,0,1316,0,6,2,397,TA,Y,0,10,2006,New
193000,50,Gtl,1Story,6,5,PConc,Gd,1604,Ex,Y,1617,0,0,1617,1,5,2,533,TA,Y,69,7,2008,WD
207500,79,Gtl,1Story,6,6,CBlock,Gd,1686,TA,Y,1686,0,0,1686,1,7,2,612,TA,Y,131,5,2006,WD
175000,NA,Gtl,1Story,5,6,PConc,Gd,1126,TA,Y,1126,0,0,1126,0,6,2,540,TA,Y,0,3,2008,WD
285000,93,Gtl,2Story,8,5,PConc,Gd,1181,Ex,Y,1234,1140,0,2374,0,10,3,656,TA,Y,100,5,2007,WD
176000,NA,Gtl,2Story,7,5,CBlock,TA,832,Gd,Y,1098,880,0,1978,0,9,2,486,TA,Y,43,4,2008,WD
236500,NA,Gtl,1Story,8,5,PConc,Gd,1753,Ex,Y,1788,0,0,1788,0,7,2,522,TA,Y,151,6,2009,WD
222000,NA,Gtl,2Story,7,5,PConc,Gd,964,Gd,Y,993,1243,0,2236,0,8,2,642,TA,Y,0,11,2006,WD
201000,73,Gtl,1Story,8,5,PConc,Gd,1466,Ex,Y,1466,0,0,1466,0,7,3,610,TA,Y,18,7,2009,WD
117500,70,Gtl,1Story,5,6,CBlock,TA,925,Ex,Y,925,0,0,925,0,5,1,429,TA,Y,0,7,2009,WD
320000,84,Gtl,1Story,9,5,PConc,Ex,1905,Ex,Y,1905,0,0,1905,0,8,3,788,TA,Y,191,3,2007,WD
190000,63,Gtl,1Story,7,5,PConc,Gd,1500,Ex,Y,1500,0,0,1500,0,6,2,570,TA,Y,36,8,2009,WD
242000,313,Mod,1Story,7,7,CBlock,Gd,585,Ex,Y,2069,0,0,2069,1,9,2,505,TA,Y,0,11,2008,WD
79900,52,Gtl,1Story,4,5,PConc,Fa,600,Gd,Y,747,0,0,747,0,5,2,528,TA,Y,0,6,2006,WD
184900,67,Gtl,1Story,7,5,PConc,Gd,1176,Ex,Y,1200,0,0,1200,1,5,2,555,TA,Y,41,8,2009,WD
253000,75,Gtl,2Story,7,5,PConc,Gd,1113,Ex,Y,1113,858,0,1971,0,8,2,689,TA,Y,48,2,2009,WD
239799,73,Gtl,2Story,7,5,PConc,Gd,1391,Ex,Y,1391,571,0,1962,0,7,3,868,TA,Y,90,8,2006,New
244400,NA,Gtl,2Story,7,7,CBlock,TA,1032,Ex,Y,1207,1196,0,2403,0,10,1,349,TA,Y,0,6,2010,COD
150900,55,Gtl,1Story,6,5,CBlock,TA,1728,TA,Y,1728,0,0,1728,0,8,2,574,TA,Y,0,7,2006,WD
214000,NA,Gtl,2Story,7,5,PConc,Gd,992,Ex,Y,1022,1038,0,2060,1,8,2,390,TA,Y,0,6,2009,WD
150000,42,Gtl,1Story,4,3,PConc,Gd,1440,TA,Y,1440,0,0,1440,2,8,0,0,NA,N,0,8,2007,Oth
143000,100,Gtl,1Story,5,4,CBlock,TA,1632,TA,Y,1632,0,0,1632,0,8,2,576,TA,P,0,6,2007,WD
137500,NA,Gtl,SLvl,6,6,CBlock,TA,819,Gd,Y,1344,0,0,1344,0,7,2,525,TA,Y,118,1,2009,COD
124900,98,Gtl,1.5Fin,5,6,BrkTil,TA,1088,TA,Y,1188,561,120,1869,0,7,2,456,TA,Y,0,9,2009,WD
143000,70,Gtl,SLvl,5,6,CBlock,TA,1144,TA,Y,1144,0,0,1144,1,6,1,796,TA,Y,0,3,2006,WD
270000,85,Gtl,1Story,8,5,PConc,Gd,1616,Ex,Y,1629,0,0,1629,1,9,3,808,TA,Y,252,11,2007,WD
192500,65,Gtl,2Story,7,5,PConc,Gd,936,Ex,Y,936,840,0,1776,0,7,2,474,TA,Y,96,2,2006,WD
197500,78,Gtl,1Story,6,7,CBlock,TA,1161,TA,Y,1381,0,0,1381,1,5,2,676,TA,Y,0,3,2010,WD
129000,60,Gtl,1Story,5,8,CBlock,TA,864,Gd,Y,864,0,0,864,1,5,2,720,TA,Y,0,7,2007,WD
119900,60,Gtl,1Story,5,5,CBlock,TA,828,Gd,Y,965,0,0,965,1,6,1,300,TA,Y,0,7,2006,WD
133900,60,Gtl,SFoyer,5,8,CBlock,Gd,768,Gd,Y,768,0,0,768,0,5,1,396,TA,Y,0,4,2009,WD
172000,NA,Mod,2Story,5,4,CBlock,TA,784,Ex,Y,1168,800,0,1968,0,7,2,530,TA,Y,189,9,2008,WD
127500,35,Gtl,SFoyer,6,5,CBlock,Gd,945,TA,Y,980,0,0,980,0,4,0,0,NA,Y,0,10,2006,WD
145000,82,Gtl,2Story,6,6,CBlock,Gd,979,TA,N,979,979,0,1958,0,8,2,492,TA,Y,0,8,2007,WD
124000,24,Gtl,2Story,6,6,CBlock,Gd,561,TA,Y,561,668,0,1229,0,5,2,462,TA,Y,0,5,2009,WD
132000,70,Gtl,1Story,5,5,CBlock,TA,1057,TA,Y,1057,0,0,1057,0,6,2,576,TA,Y,0,4,2007,WD
185000,65,Gtl,1Story,7,5,PConc,Gd,1337,Ex,Y,1337,0,0,1337,1,6,2,531,TA,Y,39,10,2007,WD
155000,24,Gtl,2Story,7,5,PConc,Gd,696,Ex,Y,696,720,0,1416,1,6,2,484,TA,Y,44,5,2010,WD
116500,50,Gtl,1Story,5,7,CBlock,TA,858,Gd,Y,858,0,0,858,1,4,0,0,NA,Y,0,2,2010,WD
272000,NA,Gtl,2Story,6,7,CBlock,Gd,1330,TA,Y,1542,1330,0,2872,1,11,2,619,TA,Y,282,7,2008,WD
155000,24,Gtl,2Story,6,6,CBlock,Gd,804,TA,Y,804,744,0,1548,1,7,2,440,TA,Y,0,7,2007,WD
239000,122,Gtl,1Story,9,5,PConc,Ex,1800,Ex,Y,1800,0,0,1800,0,7,2,702,TA,Y,136,5,2009,WD
214900,80,Gtl,2Story,7,5,PConc,Gd,817,Ex,Y,824,1070,0,1894,1,8,2,510,TA,Y,40,2,2010,WD
178900,65,Gtl,2Story,6,5,PConc,Gd,783,Ex,Y,783,701,0,1484,0,8,2,393,TA,Y,72,7,2007,New
160000,130,Gtl,1.5Fin,5,7,BrkTil,TA,728,Ex,Y,976,332,0,1308,1,7,1,256,TA,Y,70,6,2009,WD
135000,NA,Gtl,1Story,5,7,CBlock,TA,1098,TA,Y,1098,0,0,1098,1,6,1,260,TA,Y,0,7,2008,WD
37900,50,Gtl,1.5Fin,3,6,BrkTil,TA,600,Fa,N,600,368,0,968,0,6,0,0,NA,Y,0,5,2009,WD
140000,75,Gtl,SLvl,6,5,CBlock,TA,588,TA,Y,1095,0,0,1095,1,6,1,264,TA,Y,0,3,2006,ConLD
135000,60,Gtl,1.5Fin,4,4,CBlock,TA,720,TA,N,720,472,0,1192,0,6,0,0,NA,Y,0,12,2006,WD
173000,36,Gtl,2Story,7,5,PConc,Gd,764,Ex,Y,764,862,0,1626,0,6,2,474,TA,Y,27,7,2009,WD
99500,55,Gtl,1Story,6,5,CBlock,Gd,918,TA,Y,918,0,0,918,0,5,1,264,TA,Y,0,4,2010,WD
182000,95,Gtl,1Story,7,5,PConc,Gd,1428,Ex,Y,1428,0,0,1428,0,6,2,480,TA,Y,120,12,2008,New
167500,60,Gtl,2Story,7,8,BrkTil,Gd,728,TA,N,1136,883,0,2019,0,8,2,532,TA,Y,135,10,2009,WD
165000,NA,Gtl,2Story,7,5,PConc,Gd,673,Ex,Y,673,709,0,1382,1,6,2,490,TA,Y,50,4,2006,WD
85500,51,Gtl,1Story,4,7,PConc,Gd,440,TA,Y,869,0,0,869,0,4,0,0,NA,Y,0,8,2006,WD
199900,35,Gtl,1Story,7,5,PConc,Gd,1241,Ex,Y,1241,0,0,1241,1,4,2,569,TA,Y,116,11,2007,New
110000,68,Mod,1Story,4,5,CBlock,TA,894,Ex,Y,894,0,0,894,0,5,2,400,TA,Y,0,5,2007,WD
139000,80,Gtl,1Story,5,6,PConc,TA,1121,TA,Y,1121,0,0,1121,1,5,2,480,TA,Y,80,6,2009,WD
178400,NA,Gtl,SFoyer,7,9,CBlock,TA,944,Gd,Y,999,0,0,999,1,6,2,588,TA,Y,76,7,2008,WD
336000,98,Gtl,2Story,8,5,PConc,Gd,1225,Ex,Y,1276,1336,0,2612,1,8,3,676,TA,Y,0,7,2009,WD
159895,43,Gtl,1Story,7,5,PConc,Gd,1266,Ex,Y,1266,0,0,1266,0,6,2,388,TA,Y,16,3,2008,WD
255900,NA,Gtl,2Story,8,5,PConc,Gd,1128,Ex,Y,1149,1141,0,2290,0,9,2,779,TA,Y,0,5,2008,WD
126000,75,Gtl,1.5Fin,5,5,CBlock,NA,0,TA,Y,1302,432,0,1734,0,8,2,539,TA,Y,0,8,2009,COD
125000,68,Gtl,1Story,5,5,CBlock,TA,1164,TA,N,1164,0,0,1164,1,5,1,240,TA,Y,48,8,2008,ConLD
117000,59,Gtl,1.5Fin,6,8,CBlock,TA,485,Gd,Y,1001,634,0,1635,0,5,1,255,TA,Y,0,6,2006,WD
395192,83,Gtl,1Story,9,5,PConc,Ex,1930,Ex,Y,1940,0,0,1940,1,8,3,606,TA,Y,95,4,2010,New
195000,NA,Gtl,2Story,6,6,CBlock,TA,848,TA,Y,1118,912,0,2030,0,8,2,551,TA,Y,224,6,2007,WD
197000,65,Gtl,2Story,7,5,PConc,Gd,770,Ex,Y,778,798,0,1576,0,6,2,614,TA,Y,50,8,2006,New
348000,82,Gtl,2Story,8,5,PConc,Gd,1396,Ex,Y,1407,985,0,2392,1,7,3,870,TA,Y,70,6,2006,WD
168000,121,Gtl,2Story,8,9,BrkTil,TA,916,Gd,Y,916,826,0,1742,0,8,2,424,TA,P,169,11,2009,WD
